name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Aux Vieux Remparts,https://www.tripadvisor.fr/Hotel_Review-g608778-d501901-Reviews-Aux_Vieux_Remparts-Provins_Seine_et_Marne_Ile_de_France.html,"3 rue Couverte, 77160 Provins France",102,2 sur 5,Provins  ,France  ,Europe||France||Île-de-France||Seine-et-Marne||Provins,4.0,3.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Vestiaires du spa/centre de remise en forme||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Parking sécurisé||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Vin/champagne||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Bain de vapeur||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Climatisation||Coffre-fort||Eau en bouteille||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Vestiaires du spa/centre de remise en forme||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Parking sécurisé||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Vin/champagne||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Bain de vapeur||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Climatisation||Coffre-fort||Eau en bouteille||Télévision à écran plat||Chambres non-fumeurs||Suites
Mayor La Grotta Verde Grand Resort,https://www.tripadvisor.fr/Hotel_Review-g1191902-d270531-Reviews-Mayor_La_Grotta_Verde_Grand_Resort-Agios_Gordios_Corfu_Ionian_Islands.html,Agios Gordios 49084 Grèce,,6 sur 14,Agios Gordios  ,Grèce  ,Europe||Grèce||Îles ioniennes||Corfou||Agios Gordios,4.0,4.0,Superbe vue||Vue sur la baie,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Personnel en charge du divertissement||Navette aéroport||Wi-Fi public||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Divertissements le soir||Ping-pong||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Terrasse sur le toit||Stockage des bagages||Concierge||Salon commun/espace TV||Boutiques||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Service en chambre||Cafetière/théière||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Téléphone||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs||Suites||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Personnel en charge du divertissement||Navette aéroport||Wi-Fi public||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Divertissements le soir||Ping-pong||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Terrasse sur le toit||Stockage des bagages||Concierge||Salon commun/espace TV||Boutiques||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Service en chambre||Cafetière/théière||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Téléphone||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs||Suites
Lighthouse Tel Aviv a member of Brown Hotels,https://www.tripadvisor.fr/Hotel_Review-g293984-d15043466-Reviews-Lighthouse_Tel_Aviv_a_member_of_Brown_Hotels-Tel_Aviv_Tel_Aviv_District.html,"1 Ben Yehuda Migdalor Tower, Tel Aviv 6380101 Israël",157,73 sur 142,Tel Aviv  ,Israël  ,Moyen-Orient||Israël||District de Tel Aviv||Tel Aviv,4.0,4.0,,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Vestiaires du spa/centre de remise en forme||Bar/lounge||Vélos disponibles||Chaînes de télévision pour enfants||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Vin/champagne||Salles de réunion||Spa||Massage en couple||Massage||Massage du cou||Baignoire de plein air||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||TV par câble/satellite||Douche à l'italienne||Coffre-fort||Canapé||Téléphone||Eau en bouteille||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Vue sur la ville||Suite nuptiale||Chambres non-fumeurs||Suites||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Vestiaires du spa/centre de remise en forme||Bar/lounge||Vélos disponibles||Chaînes de télévision pour enfants||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Vin/champagne||Salles de réunion||Spa||Massage en couple||Massage||Massage du cou||Baignoire de plein air||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||TV par câble/satellite||Douche à l'italienne||Coffre-fort||Canapé||Téléphone||Eau en bouteille||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Vue sur la ville||Suite nuptiale||Chambres non-fumeurs||Suites
The Lake Spa Resort,https://www.tripadvisor.fr/Hotel_Review-g227947-d581926-Reviews-The_Lake_Spa_Resort-Vilamoura_Quarteira_Faro_District_Algarve.html,"Praia da Falesia, Apartado 811 Avenida Cerro da Vila, Vilamoura, Quarteira 8126-910 Portugal",203,2 sur 37,Vilamoura  ,Portugal  ,Europe||Portugal||Algarve||Faro District||Quarteira||Vilamoura,4.5,5.0,Vue sur le lagon||Vert,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Salle de jeux||Babysitting||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Menus spéciaux||Bar côté piscine||Personnel en charge du divertissement||Pêche||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Salle de jeux||Babysitting||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Menus spéciaux||Bar côté piscine||Personnel en charge du divertissement||Pêche||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Es Saadi Marrakech Resort Palace,https://www.tripadvisor.fr/Hotel_Review-g293734-d1053100-Reviews-Es_Saadi_Marrakech_Resort_Palace-Marrakech_Marrakech_Safi.html,"Rue Ibrahim El Mazini, Marrakech 40000 Maroc",321,113 sur 678,Marrakech  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Marrakech,4.5,5.0,Quartier résidentiel||Vue sur le parc,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Casino et jeux d'argent||Court de tennis||Babysitting||Service de voiturier||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Piscine avec bar intégré||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Navettes aéroport gratuites||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Solarium||Bain de vapeur||Concierge||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Équipements de chambre VIP||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Casino et jeux d'argent||Court de tennis||Babysitting||Service de voiturier||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Piscine avec bar intégré||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Navettes aéroport gratuites||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Solarium||Bain de vapeur||Concierge||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Équipements de chambre VIP||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Aldrovandi Villa Borghese,https://www.tripadvisor.fr/Hotel_Review-g187791-d228986-Reviews-Aldrovandi_Villa_Borghese-Rome_Lazio.html,"Via Ulisse Aldrovandi 15, 00197 Rome Italie",,116 sur 1 342,Rome  ,Italie  ,Europe||Italie||Latium||Rome,4.5,5.0,Vue sur le parc||Classique,Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Services de navette/taxi gratuits||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Service d'autobus||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Stockage des bagages||Concierge||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Services de navette/taxi gratuits||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Service d'autobus||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Stockage des bagages||Concierge||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Chateau De Courcelles,https://www.tripadvisor.fr/Hotel_Review-g1209857-d260501-Reviews-Chateau_de_Courcelles-Courcelles_sur_Vesle_Aisne_Hauts_de_France.html,"8 rue du Chateau, 02220 Courcelles-sur-Vesles France",250,,Courcelles-sur-Vesles  ,France  ,Europe||France||Hauts-de-France||Aisne||Courcelles-sur-Vesles,4.5,4.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Vélos disponibles||Court de tennis||Chaînes de télévision pour enfants||Chaises hautes disponibles||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Boisson de bienvenue offerte||Menus pour les enfants||Vin/champagne||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Service de blanchisserie||Service de repassage||Peignoirs||Service de ménage||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Vélos disponibles||Court de tennis||Chaînes de télévision pour enfants||Chaises hautes disponibles||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Boisson de bienvenue offerte||Menus pour les enfants||Vin/champagne||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Service de blanchisserie||Service de repassage||Peignoirs||Service de ménage||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Sofitel Marrakech Palais Imperial,https://www.tripadvisor.fr/Hotel_Review-g293734-d1485970-Reviews-Hotel_Sofitel_Marrakech_Palais_Imperial-Marrakech_Marrakech_Safi.html,"Rue Harroun Errachid Hivernage, Marrakech 40000 Maroc",185,172 sur 678,Marrakech  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Marrakech,4.5,5.0,Vert||Vue sur le parc,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Parasols||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Parasols||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles
Domaine Les Crayeres,https://www.tripadvisor.fr/Hotel_Review-g187137-d198187-Reviews-Domaine_Les_Crayeres-Reims_Marne_Grand_Est.html,"64 boulevard Henry Vasnier, 51100, Reims France",500,1 sur 65,Reims  ,France  ,Europe||France||Grand Est||Marne||Reims,4.5,5.0,Superbe vue||Classique,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Parking||Wi-Fi||Restaurant||Petit-déjeuner dans la chambre||Change des devises||Hôtel non-fumeurs||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Parking||Wi-Fi||Restaurant||Petit-déjeuner dans la chambre||Change des devises||Hôtel non-fumeurs||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites
Hôtel Barrière Le Royal Deauville,https://www.tripadvisor.fr/Hotel_Review-g187184-d198205-Reviews-Hotel_Barriere_Le_Royal_Deauville-Deauville_City_Calvados_Basse_Normandie_Normandy.html,"Boulevard Cornuche, 14804 Ville de Deauville France",284,7 sur 22,Ville de Deauville  ,France  ,Europe||France||Normandie||Basse-Normandie||Calvados||Ville de Deauville,4.0,5.0,Superbe vue||Calme,Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Wi-Fi||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage||Salon||Bain de vapeur||Concierge||Journal||Hôtel non-fumeurs||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Wi-Fi||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage||Salon||Bain de vapeur||Concierge||Journal||Hôtel non-fumeurs||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Molitor Paris - MGallery Collection,https://www.tripadvisor.fr/Hotel_Review-g187147-d6534774-Reviews-Hotel_Molitor_Paris_MGallery_Hotel_Collection-Paris_Ile_de_France.html,"13 Rue Nungesser Et Coli, 75016 Paris France",243,535 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,5.0,Style Art déco||Hôtels originaux,Parking public gratuit à proximité||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Piscine pour enfants||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de voiturier||Parking privé payant à proximité||Wi-Fi||Serviettes de plage/piscine||Piscine intérieure||Piscine extérieure||Piscine chauffée||Cours de yoga||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Vin/champagne||Bar côté piscine||Bar sur le toit||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Pédicure||Salon||Solarium||Bain de vapeur||Services d'épilation||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Boutiques||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||Télévision à écran plat||Douche à l'italienne||Peignoirs||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Sol en marbre/carrelage||Service de réveil/réveil-matin||Minibar||Bouilloire électrique||Radio||Station d'accueil pour iPod||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Vue sur la piscine||Chambres non-fumeurs||Suites||Parking public gratuit à proximité||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Piscine pour enfants||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de voiturier||Parking privé payant à proximité||Wi-Fi||Serviettes de plage/piscine||Piscine intérieure||Piscine extérieure||Piscine chauffée||Cours de yoga||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Vin/champagne||Bar côté piscine||Bar sur le toit||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Pédicure||Salon||Solarium||Bain de vapeur||Services d'épilation||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Boutiques||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||Télévision à écran plat||Douche à l'italienne||Peignoirs||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Sol en marbre/carrelage||Service de réveil/réveil-matin||Minibar||Bouilloire électrique||Radio||Station d'accueil pour iPod||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Vue sur la piscine||Chambres non-fumeurs||Suites
